road_id,name,highway,lanes,maxspeed,surface,oneway,bridge,tunnel,osm_id,length_m,geometry_wkt
2174,,residential,,,,,,,way/1221685162,54.16,"LINESTRING (80.2095211 12.9918725, 80.2093872 12.9914009)"
2175,,service,,,,,,,way/1221922268,151.43,"LINESTRING (80.2003025 12.980143, 80.2007042 12.9800067, 80.200734 12.9806747, 80.2005701 12.9807386, 80.2004669 12.9807826)"
2176,,residential,,,,,,,way/1221928312,26.29,"LINESTRING (80.2030935 12.9731562, 80.2033321 12.9731974)"
2177,,residential,,,,,,,way/1223432460,40.91,"LINESTRING (80.1924396 12.9790679, 80.1925303 12.9794268)"
2178,,residential,,,,,,,way/1223433788,48.81,"LINESTRING (80.1965217 12.9785675, 80.196497 12.979008)"
2179,,residential,,,,,,,way/1223435825,25.36,"LINESTRING (80.2007284 12.9783208, 80.2007285 12.9780916)"
2180,,residential,,,,,,,way/1223437186,190.38,"LINESTRING (80.2012032 12.9772934, 80.1997748 12.977209, 80.199506 12.9772068, 80.199467 12.9771689)"
2181,,residential,,,,,,,way/1223437629,56.42,"LINESTRING (80.2005914 12.9768003, 80.2004154 12.9768007, 80.2000714 12.9768071)"
2182,Lakshmi Nagar 4th Stage 5th Cross Street,residential,,,asphalt,,,,way/1225417983,7.77,"LINESTRING (80.1891715 12.9731294, 80.1891 12.973125533085895)"
2183,,residential,,,,,,,way/1225868313,19.54,"LINESTRING (80.1972659 12.9916444, 80.1973552 12.9916329, 80.1974445 12.9916215)"
2184,,residential,,,,,,,way/1225868973,51.37,"LINESTRING (80.1976415 12.9914865, 80.1980563 12.9914622, 80.1981139 12.9914559)"
2185,,residential,,,,,,,way/1226386159,32.04,"LINESTRING (80.2014597 12.986211, 80.2013334 12.9862318, 80.2012509 12.9862454, 80.2011685 12.986259)"
2186,6th Street,residential,,,,,,,way/1226387635,19.83,"LINESTRING (80.2032199 12.9860147, 80.2032276 12.9860787, 80.2032353 12.9861427, 80.2032413 12.9861927)"
2187,,residential,,,,,,,way/1226389326,37.81,"LINESTRING (80.2046528 12.990879, 80.2047662 12.9908598, 80.2048812 12.9908403, 80.2049962 12.9908209)"
2188,,residential,,,,,,,way/1226400106,21.36,"LINESTRING (80.2024322 12.9749746, 80.2026287 12.974963)"
2189,,service,,,,,,,way/1226400107,25.33,"LINESTRING (80.2026287 12.974963, 80.2026447 12.9749611, 80.2028618 12.974951)"
2190,,residential,,,,,,,way/1226401265,19.67,"LINESTRING (80.2032187 12.9752846, 80.2030375 12.9752894)"
2191,,service,,,,,,,way/1226401266,37.43,"LINESTRING (80.2030375 12.9752894, 80.2030176 12.9752892, 80.2030024 12.9752891, 80.2030003 12.9752887, 80.2029987 12.9752878, 80.2029977 12.9752862, 80.2029972 12.9752595, 80.2029971 12.9752489, 80.2029935 12.9752429, 80.2029881 12.9752393, 80.2029789 12.9752387, 80.2028849 12.9752411, 80.2027908 12.9752435, 80.2027359 12.9752449)"
2192,,residential,,,,,,,way/1226402767,40.74,"LINESTRING (80.2028792 12.9769361, 80.2027727 12.9769278, 80.2026662 12.9769196, 80.2025798 12.9769129, 80.2025049 12.9769071)"
2193,,residential,,,,,,,way/1226404625,59.49,"LINESTRING (80.2021294 12.9766252, 80.2020148 12.9766365, 80.2019001 12.9766477, 80.2017682 12.9766607, 80.2017017 12.9766693, 80.2015844 12.9766838)"
2194,,residential,,,,,,,way/1226404626,14.2,"LINESTRING (80.2015844 12.9766838, 80.2015339 12.9766857, 80.2014995 12.9766872, 80.2014537 12.9766899)"
2195,,service,,,,,,,way/1226405684,97.6,"LINESTRING (80.2064987 12.9770378, 80.2064595 12.9770551, 80.2064158 12.9770909, 80.2063151 12.9771737, 80.2061778 12.9772864, 80.2060721 12.9773732, 80.2059931 12.977438, 80.2059131 12.9775037, 80.2058764 12.9775149, 80.2058413 12.9775189, 80.205807 12.977514, 80.2057733 12.9775028)"
2196,,living_street,,,,,,,way/1227075299,33.52,"LINESTRING (80.2148133 12.9634924, 80.2149103 12.9637801)"
2197,2nd Main Road,residential,2,,asphalt,,,,way/1229042723,179.9,"LINESTRING (80.1935687 12.9912744, 80.1935185 12.9909924, 80.1935015 12.9908587, 80.1934567 12.9905065, 80.1934053 12.9900877, 80.1933682 12.9896609)"
2198,,residential,,,,,,,way/1229043922,32.77,"LINESTRING (80.1970378 12.9912078, 80.1970448 12.9912424, 80.1970582 12.9913169, 80.1972471 12.9913135)"
2199,,residential,,,unpaved,,,,way/1229207917,57.67,"LINESTRING (80.1969774 12.9879367, 80.1970749 12.9883738, 80.197046 12.988442)"
2200,,residential,,,,,,,way/1229207918,32.4,"LINESTRING (80.197046 12.988442, 80.1971548 12.9887147)"
2201,,residential,,,,,,,way/1229209075,21.7,"LINESTRING (80.1984707 12.9873805, 80.1985187 12.9875709)"
2202,,residential,,,,,,,way/1229209076,52.56,"LINESTRING (80.1983645 12.986917, 80.1984707 12.9873805)"
2203,,residential,,,,,,,way/1229209478,86.27,"LINESTRING (80.1991289 12.9882337, 80.1992771 12.9889998)"
2204,,residential,,,,,,,way/1229209479,136.4,"LINESTRING (80.2003528 12.987963, 80.1995632 12.9880986, 80.1991289 12.9882337)"
2205,,residential,,,,,,,way/1229217105,73.24,"LINESTRING (80.1902232 12.988607, 80.1899074 12.9886531, 80.1895554 12.988704)"
2206,,residential,,,,,,,way/1229217106,68.44,"LINESTRING (80.1899367 12.9900652, 80.1900932 12.9900349, 80.1905589 12.9899638)"
2207,,residential,,,,,,,way/1229217107,137.23,"LINESTRING (80.1899367 12.9900652, 80.190114 12.9906421, 80.1907514 12.9905148)"
2208,,residential,,,,,,,way/1229288821,44.3,"LINESTRING (80.1895308 12.9807045, 80.1895416 12.9807814, 80.1895523 12.9808582, 80.1895628 12.9809288, 80.1895732 12.9809994, 80.1895822 12.9810477, 80.1895897 12.9811007)"
2209,,residential,,,,,,,way/1229605430,80.88,"LINESTRING (80.2250171 12.9756688, 80.2250813 12.9756749, 80.225177 12.975684, 80.2251841 12.9756829, 80.2251895 12.9756772, 80.2252464 12.9755493, 80.2252533 12.9755451, 80.2252616 12.9755445, 80.2256679 12.975605)"
2210,,residential,,,,,,,way/1229646268,51.62,"LINESTRING (80.2087876 12.9703033, 80.2092625 12.9702758)"
2211,main road,residential,,,,,,,way/1229646269,230.57,"LINESTRING (80.2093394 12.9717936, 80.2093131 12.9712748, 80.2092853 12.9707242, 80.2092625 12.9702758, 80.209234 12.969712)"
2212,,residential,,,,,,,way/1229646270,267.35,"LINESTRING (80.2078171 12.9722706, 80.2077555 12.9717807, 80.207748 12.9717209, 80.2077053 12.9713807, 80.2076771 12.9711564, 80.2076402 12.970863, 80.2076141 12.9706553, 80.2075824 12.9704029, 80.2075482 12.9701309, 80.2075157 12.9698721)"
2213,,residential,,,,,,,way/1229653997,110.14,"LINESTRING (80.2009585 12.9728877, 80.2011105 12.9737364, 80.2011215 12.9737797, 80.2011385 12.9737963, 80.2012055 12.9737991)"
2214,,residential,,,,,,,way/1229653998,79.9,"LINESTRING (80.2013309 12.9737826, 80.201239 12.973066)"
2215,,residential,,,asphalt,,,,way/1230806412,176.93,"LINESTRING (80.2163164 12.9690099, 80.2166475 12.9699504, 80.2168147 12.970532)"
2216,,residential,,,,,,,way/1230809343,19.55,"LINESTRING (80.2191034 12.9691613, 80.2191877 12.9693175)"
2217,,residential,,,,,,,way/1230809344,22.66,"LINESTRING (80.2192452 12.9690998, 80.2193217 12.9692904)"
2218,,residential,,,,,,,way/1230809345,30.26,"LINESTRING (80.2192452 12.9690998, 80.2191374 12.9688475)"
2219,,residential,,,,,,,way/1230809346,19.33,"LINESTRING (80.2194598 12.969016, 80.2195165 12.9691816)"
2220,,residential,,,,,,,way/1230809347,26.05,"LINESTRING (80.2197558 12.9688793, 80.2196597 12.9686635)"
2221,,residential,,,,,,,way/1230809348,21.19,"LINESTRING (80.2199727 12.9687949, 80.2200464 12.9689723)"
2222,,residential,,,,,,,way/1230809349,20.42,"LINESTRING (80.2201665 12.968714, 80.2201839 12.9687482, 80.2202462 12.9688812)"
2223,,residential,,,,,,,way/1230809350,23.59,"LINESTRING (80.2203973 12.9686065, 80.2202971 12.9684173)"
2224,,residential,,,,,,,way/1230809351,24.84,"LINESTRING (80.2206092 12.9685256, 80.220502 12.9683272)"
2225,,residential,,,,,,,way/1230809352,22.82,"LINESTRING (80.2207145 12.9684853, 80.220801 12.9686733)"
2226,,residential,,,,,,,way/1230809353,21.78,"LINESTRING (80.2206092 12.9685256, 80.2206925 12.9687047)"
2227,,service,,,,,,,way/1230811460,65.27,"LINESTRING (80.2135142 12.9640459, 80.2135282 12.9641219, 80.2135384 12.9641767, 80.2135703 12.9643488, 80.2135796 12.9643613, 80.2135959 12.9643636, 80.2137347 12.9643358, 80.2137393 12.9643283, 80.2137436 12.9643155, 80.2137314 12.964227)"
2228,,service,,,,,,,way/1230811461,26.78,"LINESTRING (80.2135384 12.9641767, 80.2134216 12.9641957, 80.2134169 12.9642015, 80.2134169 12.9642081, 80.2134357 12.9643185)"
2229,,residential,,,,yes,,,way/1230812791,133.76,"LINESTRING (80.2132827 12.9640882, 80.213295 12.9641486, 80.2133021 12.9641836, 80.213344 12.9643899, 80.213366 12.9644981, 80.2133689 12.9645201, 80.2133679 12.9645391, 80.2133574 12.964555, 80.2133437 12.9645599, 80.2131286 12.9645982, 80.2131076 12.9646017, 80.2130898 12.9645886, 80.2130761 12.9645687, 80.2130006 12.9642402, 80.2129956 12.9642186, 80.2129785 12.9641438)"
2230,,residential,,,,,,,way/1230812792,33.31,"LINESTRING (80.2130006 12.9642402, 80.2133021 12.9641836)"
2231,,service,,,unpaved,,,,way/1230813814,50.37,"LINESTRING (80.2116675 12.9648713, 80.2116645 12.9648574, 80.211581 12.9644758, 80.2115712 12.9644259)"
2232,,residential,,,,,,,way/1230813815,42.85,"LINESTRING (80.2114161 12.9649122, 80.2116675 12.9648713, 80.2117638 12.9648554, 80.2117758 12.9648469, 80.2117792 12.9648306, 80.2117772 12.9648203)"
2233,,residential,,,,,,,way/1230815350,36.53,"LINESTRING (80.2158131 12.9675667, 80.2159337 12.967875)"
2234,,service,,,,,,,way/1230816634,40.28,"LINESTRING (80.2159449 12.9661576, 80.2158521 12.9658218, 80.2158478 12.9658062)"
2235,,residential,,,,,,,way/1230817663,49.88,"LINESTRING (80.2128989 12.9641644, 80.2129127 12.9642246, 80.2129996 12.9646043)"
2236,,residential,,,,,,,way/1230817664,49.01,"LINESTRING (80.2130416 12.9645828, 80.212959 12.964205, 80.2129469 12.9641496)"
2237,,service,,,,yes,,,way/1230832836,9.6,"LINESTRING (80.2094527 12.9830039, 80.2094654 12.982918)"
2238,,residential,,,,,,,way/1231011065,51.34,"LINESTRING (80.2045415 12.9651308, 80.2046618 12.9655796)"
2239,3rd Main Road,residential,,,,,,,way/1231011066,304.51,"LINESTRING (80.2045415 12.9651308, 80.2036983 12.9653116, 80.203072 12.9653521, 80.2022096 12.9653831, 80.2017569 12.9653921)"
2240,,residential,,,,,,,way/1231011196,41.17,"LINESTRING (80.2091138 12.9644888, 80.2091547 12.9648588)"
2241,,residential,,,,,,,way/1231037602,63.85,"LINESTRING (80.227638 12.9855451, 80.2276522 12.9855438, 80.2279957 12.9855131, 80.2282247 12.9855248)"
2242,Ramakrishnapuram 3rd Street,residential,,,,,,,way/1231058671,33.5,"LINESTRING (80.2059355 12.9889256, 80.2062417 12.9888864)"
2243,,living_street,,,,,,,way/1231058672,46.05,"LINESTRING (80.2059119 12.98851, 80.2059355 12.9889256)"
2244,,residential,,,,,,,way/1231299598,96.25,"LINESTRING (80.223191 12.9885309, 80.2232277 12.9894002)"
2245,,residential,,,,,,,way/1231301451,64.69,"LINESTRING (80.2008106 12.9791967, 80.2012827 12.9791456, 80.2014022 12.9791253)"
2246,,residential,,,,,,,way/1231301452,25.62,"LINESTRING (80.2015471 12.9791005, 80.2017798 12.9790609)"
2247,,residential,,,,,yes,,way/1231301453,15.96,"LINESTRING (80.2014022 12.9791253, 80.2015471 12.9791005)"
2248,சன்னதி தெரு,residential,,,concrete,no,,,way/1232379845,37.74,"LINESTRING (80.2237734 12.9857148, 80.2237512 12.9857122, 80.2237366 12.9857, 80.2237268 12.9856822, 80.2236278 12.9854194)"
2249,,residential,,,,,,,way/1232381569,161.65,"LINESTRING (80.2228129 12.9840242, 80.2228877 12.9843086, 80.2228963 12.984319, 80.2229165 12.9843242, 80.2237326 12.98418, 80.2237398 12.9841754, 80.223744 12.9841662, 80.2237046 12.9838668)"
2250,,residential,,,,,,,way/1232382081,71.87,"LINESTRING (80.2226277 12.9839929, 80.2226918 12.983981, 80.2230881 12.983896, 80.2231072 12.9838809, 80.2231153 12.9838603, 80.2231008 12.9837391, 80.223093 12.983721)"
2251,,service,,,,yes,,,way/1232382596,63.34,"LINESTRING (80.2226609 12.9825298, 80.2226609 12.9825783, 80.2226608 12.9827146, 80.2226645 12.9827257, 80.2226712 12.9827335, 80.2226811 12.982738, 80.2228207 12.982738, 80.2228301 12.9827351, 80.2228397 12.9827273, 80.2228454 12.9827167, 80.2228469 12.9825778, 80.2228474 12.9825323)"
2252,,residential,,,,,,,way/1232386386,55.94,"LINESTRING (80.2255708 12.9846669, 80.2255887 12.9841616)"
2253,Bhuvaneshwari Street,residential,,,,no,,,way/1232390609,45.14,"LINESTRING (80.1918611 12.9676195, 80.1914523 12.9676955)"
2254,,service,,,,,,,way/1232397454,68.02,"LINESTRING (80.2268481 12.9860429, 80.2271004 12.9859847, 80.2272162 12.9859532, 80.227296 12.9859141, 80.2273113 12.9859016, 80.2273342 12.9858807, 80.2273915 12.9857918)"
2255,,service,,,,,,,way/1232397455,72.16,"LINESTRING (80.2270569 12.9854801, 80.2267258 12.9854402, 80.2266648 12.9854243, 80.2266343 12.9853887, 80.2266119 12.9853372, 80.2266201 12.9851767)"
2256,Mathiazhagan Street,residential,,,,,,,way/1232632858,29.31,"LINESTRING (80.1934607 12.9776084, 80.1935681 12.9775818, 80.1937262 12.977562)"
2257,Mathiazhagan Street,residential,,,,,yes,,way/1232632859,6.52,"LINESTRING (80.1934024 12.9776228, 80.1934607 12.9776084)"
2258,,residential,,,,,,,way/1232636640,79.31,"LINESTRING (80.193117 12.9780962, 80.193388 12.9780274, 80.1934366 12.9780192, 80.1934668 12.978029, 80.1934819 12.9780585, 80.1935808 12.9783737)"
2259,Abraham Street,residential,,,,,,,way/1232637932,60.99,"LINESTRING (80.19224 12.9773442, 80.1923939 12.9778744)"
2260,,service,,,,,,,way/1235148106,200.17,"LINESTRING (80.2201874 12.9637022, 80.2202322 12.9635696, 80.2202498 12.9635175, 80.2199242 12.9627762, 80.2200775 12.9627007, 80.21985421898952 12.9621)"
2261,,service,,,,,,,way/1235148109,62.9,"LINESTRING (80.2202322 12.9635696, 80.2203219 12.9635254, 80.2207503 12.9633145)"
2262,,service,,,,,,,way/1235148115,38.28,"LINESTRING (80.2178175 12.964238, 80.217727 12.9639524, 80.2176825 12.9639698)"
2263,,service,,,,,,,way/1235148116,20.97,"LINESTRING (80.2181551 12.9641194, 80.2182282 12.9642949)"
2264,,service,,,,,,,way/1235148117,38.75,"LINESTRING (80.2188754 12.964125, 80.2188977 12.9641779, 80.2190617 12.9641166, 80.2191763 12.964072)"
2265,,service,,,,,,,way/1235148118,21.82,"LINESTRING (80.2190617 12.9641166, 80.2190134 12.9639251)"
2266,,service,,,,,,,way/1235148119,47.73,"LINESTRING (80.2194294 12.963823, 80.219701 12.9637086, 80.2197571 12.963839)"
2267,,service,,,,,,,way/1235148122,88.77,"LINESTRING (80.2209021 12.9662949, 80.2207338 12.9659543, 80.2209195 12.9658771, 80.2210069 12.9656679)"
2268,,service,,,,,,,way/1235148123,218.62,"LINESTRING (80.2209195 12.9658771, 80.220953 12.9659187, 80.2212849 12.9658, 80.2214767 12.9658297, 80.2217142 12.9661798, 80.2219364 12.9662806, 80.2223873 12.9668559)"
2269,,service,,,,,,,way/1235148124,138.38,"LINESTRING (80.2214767 12.9658297, 80.2213397 12.9656338, 80.221227 12.965263, 80.2210748 12.9649277, 80.2210017 12.9646785)"
2270,,service,,,,,,,way/1235148125,34.91,"LINESTRING (80.220101 12.9667092, 80.2201216 12.9668404, 80.2201359 12.966932, 80.2201499 12.9670211)"
2271,,service,,,,,,,way/1235148126,34.41,"LINESTRING (80.2199273 12.967049, 80.219914 12.9669581, 80.2201359 12.966932)"
2272,,service,,,,,,,way/1235148127,26.41,"LINESTRING (80.2201216 12.9668404, 80.2198797 12.9668673)"
2273,,residential,,,,,,,way/1235151698,144.88,"LINESTRING (80.2273973 12.9723134, 80.2264144 12.9714269)"
2274,,service,,,,,,,way/1235151699,21.83,"LINESTRING (80.2284 12.971553071428533, 80.2283936 12.9715233, 80.2283076 12.9713793)"
2275,,residential,,,,,,,way/1235510592,50.96,"LINESTRING (80.2129341 12.9668265, 80.2129018 12.9666617, 80.2128629 12.9664858, 80.2128439 12.9663745)"
2276,,residential,,,,,,,way/1236544152,132.26,"LINESTRING (80.2017427 12.9751207, 80.2017598 12.9763161)"
2277,,residential,,,,,,,way/1236563460,40.2,"LINESTRING (80.2127911 12.9707293, 80.21307 12.9704901)"
2278,,residential,,,,,,,way/1238030926,30.74,"LINESTRING (80.1951252 12.9804662, 80.1953885 12.9803636)"
2279,,service,,,,,,,way/1238800818,215.66,"LINESTRING (80.2187279 12.9682006, 80.2189547 12.9678287, 80.2193168 12.9677607, 80.2195533 12.9677364, 80.2200544 12.9676849, 80.2200568 12.9677498, 80.2200706 12.9681117)"
2280,,service,,,,,,,way/1238800819,15.79,"LINESTRING (80.2200544 12.9676849, 80.2200543 12.9675422)"
2281,,residential,,,,,,,way/1238806641,90.79,"LINESTRING (80.2006304 12.975602, 80.2014479 12.9757771)"
2282,,service,,,,,,,way/1238806642,68.58,"LINESTRING (80.2053592 12.9739059, 80.2047282 12.9739423)"
2283,Mount - Medavakkam Road,primary,,40,,no,,,way/1240415152,100.29,"LINESTRING (80.1955182 12.981246, 80.1955473 12.9813066, 80.1956715 12.9815765, 80.1957195 12.9816619, 80.1957994 12.9818042, 80.1959361 12.982054)"
2284,,residential,,,,,,,way/1242776547,16.16,"LINESTRING (80.2186143 12.9824291, 80.2184654 12.9824323)"
2285,,residential,,,,,,,way/1246777119,84.04,"LINESTRING (80.1984004 12.9904617, 80.1984471 12.9904503, 80.1985534 12.9904284, 80.1988135 12.9903749, 80.1988261 12.9903693, 80.1988384 12.9903567, 80.1988445 12.9903383, 80.1988246 12.9901541, 80.1988176 12.990142, 80.1988046 12.9901406, 80.1987235 12.9901643)"
2286,,secondary,,,,yes,,,way/1246827594,169.85,"LINESTRING (80.2145133 12.963883, 80.2146131 12.9639049, 80.2152998 12.9637666, 80.2157187 12.9636777, 80.2158001 12.9636584, 80.2158419 12.963654, 80.2158678 12.9636697, 80.21592 12.9637572, 80.2159534 12.9637802, 80.2159863 12.9637838)"
2287,Bazaar Main Road,secondary,2,30,asphalt,yes,,,way/1246827595,153.9,"LINESTRING (80.2158831 12.963531, 80.2157109 12.9635886, 80.2154588 12.9636612, 80.2151796 12.963728, 80.2149103 12.9637801, 80.2145873 12.9638287, 80.2145126 12.9638686)"
2288,,residential,,,,,,,way/1246844996,51.25,"LINESTRING (80.2156282 12.9795467, 80.2156029 12.9800093)"
2289,,residential,,,,,,,way/1246844997,39.97,"LINESTRING (80.2159163 12.9795588, 80.2159098 12.97992)"
2290,,residential,,,,,,,way/1246845422,52.75,"LINESTRING (80.2156079 12.9802572, 80.2155809 12.9807333)"
2291,,residential,,,,,,,way/1246846350,39.83,"LINESTRING (80.2129714 12.9658393, 80.2129281 12.9654818)"
2292,,residential,,,,,,,way/1247069307,41.39,"LINESTRING (80.1926753 12.9626943, 80.1930542 12.9626512)"
2293,,service,,,,,,,way/1248002927,36.66,"LINESTRING (80.1924902 12.9751642, 80.1925389 12.9751468, 80.1928203 12.9750966)"
2294,,service,,,,,,,way/1248005125,33.93,"LINESTRING (80.1956492 12.9795031, 80.1956655 12.9795767, 80.1957026 12.9798052)"
2295,,service,,,,yes,,,way/1248005602,36.5,"LINESTRING (80.193993 12.9784943, 80.1940343 12.9784569, 80.1940513 12.9784354, 80.1940686 12.9784118, 80.1940726 12.9783786, 80.1940662 12.9783448, 80.1940553 12.9783166, 80.1940249 12.9782959, 80.1939848 12.9782849, 80.1939412 12.9782775)"
2296,,residential,,,,,,,way/1248007833,81.03,"LINESTRING (80.2042024 12.9788758, 80.2041261 12.9788776, 80.2036531 12.9789208, 80.2035991 12.978938, 80.2035765 12.9789707, 80.2035526 12.9790643)"
2297,,service,,,,yes,,,way/1248009500,117.61,"LINESTRING (80.2041906 12.978671, 80.204248 12.9786632, 80.2043618 12.9786395, 80.2044322 12.9786184, 80.2044691 12.9786091, 80.2045202 12.9785902, 80.2045572 12.9785581, 80.2045872 12.9784962, 80.2045739 12.9784065, 80.2045592 12.9782935, 80.2045441 12.9782803, 80.2045233 12.9782708, 80.204491 12.9782613, 80.2044531 12.9782607, 80.2043854 12.9782553, 80.2043472 12.9782594, 80.2042955 12.9782802, 80.204205 12.9783204, 80.2041693 12.9783362)"
2298,Inner Ring Road (Southern Sector),primary,2,40,asphalt,yes,,,way/1248024531,188.31,"LINESTRING (80.2170909 12.9674983, 80.216969 12.9675827, 80.2168825 12.9676598, 80.2167472 12.9678146, 80.2166431 12.9679148, 80.2160449 12.9683249, 80.2157378 12.9685541)"
2299,,residential,,,,,,,way/1248024532,8.08,"LINESTRING (80.2157798 12.9686144, 80.2157378 12.9685541)"
2300,,residential,,,,,,,way/1249397064,22.93,"LINESTRING (80.1947106 12.9712828, 80.1946983 12.9710759)"
2301,,residential,,,,,,,way/1249397544,50.5,"LINESTRING (80.195236 12.9723983, 80.1951976 12.9719434)"
2302,,residential,,,,,,,way/1249397900,39.57,"LINESTRING (80.2107427 12.982785, 80.2107568 12.9824276)"
2303,,residential,,,,,,,way/1249397907,28.0,"LINESTRING (80.1974781 12.9664506, 80.1972246 12.9664982)"
2304,,residential,,,,,,,way/1249397908,29.1,"LINESTRING (80.1967561 12.966514, 80.1967406 12.9662514)"
2305,,residential,,,,,,,way/1249398486,35.28,"LINESTRING (80.2125653 12.9823812, 80.2125423 12.9826993)"
2306,,residential,,,,,,,way/1249398487,35.78,"LINESTRING (80.212877 12.9824113, 80.2129149 12.98209)"
2307,,residential,,,,,,,way/1249399187,39.34,"LINESTRING (80.2120755 12.9800484, 80.2120461 12.9804028)"
2308,,residential,,,,,,,way/1249399188,40.18,"LINESTRING (80.2117611 12.9800036, 80.2117377 12.9803661)"
2309,,residential,,,,,,,way/1249399484,35.88,"LINESTRING (80.2101332 12.9815697, 80.21014 12.9817325, 80.2101469 12.9818937)"
